transaction_id,wallet_id,transaction_amount,transaction_fee,block_confirmation_time,input_count,output_count,wallet_age_days,total_wallet_transactions,avg_wallet_transaction_value,cross_border_flag,mixing_service_used,darknet_association_score,transaction_velocity_24h,unusual_pattern_score,risk_label
TX7737,W48104,24.45138,0.007486,364,17,19,2732,6786,14.035282,0,0,0.357,27,0.366,1
TX7738,W73370,39.89677,0.005958,586,18,19,2183,658,22.129921,1,0,0.285,21,0.47,0
TX7739,W14551,28.448933,0.005452,24,4,4,1260,245,5.23973,0,0,0.271,89,0.392,0
TX7740,W78359,44.660436,0.00257,427,12,11,1059,5114,10.974759,1,0,0.504,110,0.35,0
TX7741,W64880,31.827588,0.003389,125,16,19,3084,3765,15.255471,1,0,0.022,199,0.55,0
TX7742,W22916,34.467316,0.009662,177,18,5,3449,8328,19.13615,0,0,0.106,130,0.164,0
TX7743,W90703,33.380694,0.002482,38,10,2,3823,8397,19.049624,0,0,0.325,182,0.436,0
TX7744,W51445,22.47351,0.009026,75,4,19,2417,9076,2.940036,0,0,0.48,121,0.755,0
TX7745,W57636,34.467252,0.005847,549,2,17,1836,3733,5.55553,0,0,0.694,102,0.009,0
TX7746,W83927,3.486318,0.001321,539,15,18,3113,5980,22.78884,0,0,0.293,158,0.603,0
TX7747,W88194,42.992714,0.004726,18,9,15,54,4652,8.944407,0,0,0.667,61,0.982,0
TX7748,W39685,38.890829,0.009491,310,15,16,1153,8007,0.077789,0,0,0.387,172,0.403,0
TX7749,W61134,12.262253,0.004244,552,5,12,281,6393,5.002929,0,0,0.775,111,0.539,0
TX7750,W98916,38.401855,0.008648,275,19,8,1360,9077,24.239107,0,0,0.481,83,0.14,1
TX7751,W77847,0.633117,0.002639,57,3,6,249,9175,7.750617,0,0,0.541,17,0.706,0
TX7752,W49993,10.863111,0.005752,498,17,18,3069,8164,15.346727,1,0,0.435,28,0.418,0
TX7753,W54333,3.257797,0.008454,564,13,11,2938,5282,18.168981,0,1,0.133,81,0.769,1
TX7754,W68865,39.011566,0.009215,467,3,6,1807,1221,16.168105,0,0,0.171,100,0.126,0
TX7755,W89096,37.793952,0.00491,527,4,17,587,8898,9.445379,1,0,0.4,68,0.076,0
TX7756,W59756,40.681988,0.006433,328,18,10,357,2607,10.766074,0,0,0.099,33,0.281,0
TX7757,W71192,0.22508,0.00013,528,3,19,487,9218,20.951253,0,0,0.14,103,0.175,0
TX7758,W70686,25.062135,0.002607,447,14,15,3459,3284,16.573,0,0,0.624,177,0.817,0
TX7759,W58733,35.242105,0.002859,255,16,16,1709,7895,0.595647,0,0,0.633,46,0.758,1
TX7760,W35993,7.770901,0.001026,164,12,17,1400,1317,5.094405,0,0,0.127,191,0.967,0
TX7761,W40492,32.489887,0.002869,40,11,7,1069,3152,7.164585,0,0,0.854,89,0.067,0
TX7762,W30981,4.206421,0.003279,202,2,19,1459,119,9.143513,0,0,0.857,69,0.287,0
TX7763,W34143,9.067111,0.009691,454,1,8,3754,4694,14.426574,0,0,0.38,38,0.97,0
TX7764,W87603,23.790365,0.006719,382,13,8,532,6719,9.1691,0,1,0.498,85,0.107,0
TX7765,W99452,32.678604,0.004317,250,18,5,2805,1909,20.627048,0,0,0.802,3,0.49,0
TX7766,W70277,7.29431,0.009882,397,18,11,3031,4086,11.851151,1,1,0.763,175,0.656,0
TX7767,W59990,9.261981,0.001617,208,13,2,207,6379,12.559447,0,0,0.363,63,0.228,0
TX7768,W72888,10.223114,0.004813,48,4,18,3986,427,10.690456,0,0,0.317,67,0.776,0
TX7769,W79351,11.935802,0.006506,319,1,4,3188,5736,7.768554,0,0,0.664,56,0.852,0
TX7770,W59999,11.328466,0.00065,412,15,12,2727,5882,18.122755,0,0,0.364,126,0.398,0
TX7771,W80309,19.75806,0.007198,210,17,4,1891,640,5.746779,0,0,0.689,1,0.704,0
TX7772,W22446,32.689829,0.001089,245,6,5,285,9396,17.24035,0,0,0.13,26,0.531,0
TX7773,W40733,21.902151,0.001489,45,5,17,1812,3766,13.247357,0,0,0.672,12,0.68,0
TX7774,W86000,38.798919,0.001681,592,1,19,938,2764,2.565558,0,0,0.785,104,0.45,0
TX7775,W58632,35.963706,0.009296,367,16,10,1871,6693,0.459001,0,0,0.905,146,0.034,0
TX7776,W31576,6.327219,0.006864,99,14,14,2144,7619,4.244396,0,0,0.456,148,0.324,0
TX7777,W13320,2.443032,0.006589,544,5,15,3596,146,19.027912,0,0,0.56,72,0.295,0
TX7778,W20750,43.8972,0.005599,148,3,14,2032,3131,9.621093,0,0,0.289,138,0.924,0
TX7779,W63463,3.992473,0.002999,63,3,16,2872,7571,20.123864,0,0,0.15,34,0.438,0
TX7780,W36572,7.417811,0.006247,513,12,8,883,5773,12.552626,0,0,0.173,73,0.903,0
TX7781,W27948,1.107642,0.00416,517,18,9,1804,9249,0.828338,1,0,0.845,40,0.006,0
TX7782,W48826,31.41719,0.00154,26,9,8,2009,7134,21.153998,1,0,0.541,186,0.632,0
TX7783,W99051,29.118946,0.006927,208,17,11,3637,1458,23.407223,0,0,0.376,5,0.457,0
TX7784,W37867,49.345196,0.001383,475,17,12,1634,5491,1.864638,0,1,0.864,119,0.045,0
TX7785,W70231,44.346733,0.001988,288,18,14,2558,1608,5.216683,0,0,0.114,20,0.468,0
TX7786,W76262,20.542748,0.008195,376,3,18,3336,1074,17.891667,1,0,0.594,141,0.384,1
TX7787,W82233,18.57992,0.006635,502,18,12,826,1523,24.929417,0,1,0.791,42,0.213,0
TX7788,W54678,14.843305,0.006347,336,15,4,3864,536,21.90883,0,0,0.125,49,0.079,0
TX7789,W22963,7.621194,0.00424,31,1,13,1901,6213,2.482707,0,0,0.121,166,0.79,0
TX7790,W74360,6.905045,0.004023,133,3,16,61,3080,15.184855,0,0,0.033,44,0.608,0
TX7791,W59434,6.615053,0.006934,384,7,10,1153,761,16.633441,0,0,0.942,111,0.591,0
TX7792,W76617,5.706624,0.007426,511,10,11,2137,8400,15.774494,1,0,0.692,75,0.906,0
TX7793,W30269,12.026362,0.005151,99,9,12,2018,8100,14.205826,0,0,0.071,97,0.012,0
TX7794,W86312,15.334125,0.009696,582,9,18,3150,3264,7.312175,0,0,0.671,38,0.541,1
TX7795,W89732,48.078987,0.009561,181,8,2,3812,1998,16.715969,0,0,0.304,178,0.953,0
TX7796,W91494,28.924084,0.004183,477,6,19,70,4006,18.213997,1,1,0.109,189,0.45,0
TX7797,W98905,49.379801,0.008224,490,1,5,685,9588,14.398397,0,1,0.992,137,0.472,0
TX7798,W87225,18.623975,0.005478,279,16,10,2441,26,12.433917,0,0,0.18,165,0.07,0
TX7799,W92867,22.881874,0.005166,427,10,16,2672,8699,5.483573,0,0,0.799,88,0.704,1
TX7800,W47528,16.229608,0.000644,535,11,12,3457,861,13.622654,0,0,0.881,115,0.762,0
TX7801,W88972,9.1452,0.005782,324,12,9,3529,4474,3.214979,0,0,0.53,11,0.139,0
TX7802,W75602,7.159092,0.009016,62,3,3,1176,7684,1.827173,0,1,0.976,192,0.638,0
TX7803,W43332,47.254015,0.007823,277,6,1,1596,8152,19.448501,0,0,0.12,163,0.373,0
TX7804,W88929,49.340547,0.007885,202,8,5,1255,4161,16.910053,0,0,0.961,12,0.565,0
TX7805,W79206,2.24643,0.001683,83,13,8,2514,3982,16.229315,1,0,0.071,18,0.675,0
TX7806,W12251,7.518143,0.003649,45,19,17,1022,2851,23.203912,1,0,0.477,100,0.101,0
TX7807,W55717,21.176781,0.002409,249,8,1,432,597,9.52551,0,0,0.855,55,0.301,0
TX7808,W37027,9.317487,0.003228,27,13,13,935,2020,9.999303,0,1,0.553,158,0.842,0
TX7809,W96551,18.194656,0.005837,240,4,6,274,6423,10.349535,0,0,0.583,154,0.169,0
TX7810,W19583,6.455688,0.003711,130,3,15,3177,5908,11.637424,0,0,0.161,82,0.65,0
TX7811,W60387,22.826131,0.005651,144,3,7,1372,5978,12.825946,0,0,0.984,52,0.837,0
TX7812,W33104,13.585459,0.004441,398,12,8,1332,169,19.452656,0,1,0.231,139,0.625,1
TX7813,W22224,17.595901,0.002937,131,5,3,3330,1924,5.450406,0,0,0.859,59,0.785,0
TX7814,W70624,4.716538,0.001044,118,6,15,1381,6507,10.85777,0,0,0.957,87,0.489,0
TX7815,W66058,21.406974,0.008929,529,18,4,233,7655,12.633133,1,0,0.281,102,0.883,0
TX7816,W39299,49.162897,0.000213,232,14,9,1188,6228,4.236251,0,1,0.731,148,0.677,0
TX7817,W88572,16.442324,0.000116,525,5,11,1328,3310,17.551549,0,0,0.08,23,0.342,0
TX7818,W95469,43.821587,0.008285,150,11,14,885,7626,1.416206,1,0,0.741,61,0.52,0
TX7819,W87928,42.160114,0.009968,167,9,9,2904,7874,14.651953,0,0,0.484,21,0.647,0
TX7820,W83474,47.602969,0.007298,173,17,12,803,8701,5.061533,0,0,0.118,102,0.788,0
TX7821,W14141,39.505686,0.000251,542,12,5,710,4077,0.221622,0,0,0.895,158,0.169,0
TX7822,W33350,32.980182,0.002344,129,1,6,849,6985,7.901133,0,1,0.679,82,0.99,0
TX7823,W85082,42.829366,0.009721,304,1,19,1630,5118,10.734226,0,0,0.169,140,0.151,0
TX7824,W80871,3.783158,0.008105,254,4,5,1651,874,20.434356,1,0,0.533,97,0.544,1
TX7825,W15077,23.14207,0.005711,526,18,1,1096,3843,10.202063,0,0,0.326,169,0.017,0
TX7826,W56015,49.462823,0.002445,109,17,10,1872,5824,22.886735,0,0,0.711,33,0.44,0
TX7827,W81147,38.480238,0.000242,517,12,14,1830,182,21.065045,1,0,0.627,161,0.003,0
TX7828,W69180,48.103807,0.000307,510,12,17,2202,8199,4.826513,1,0,0.19,154,0.07,0
TX7829,W50857,38.981938,0.006159,306,5,11,3359,4761,3.901376,0,0,0.242,96,0.548,1
TX7830,W69840,43.744223,0.000316,234,1,4,2302,408,6.103612,0,1,0.705,195,0.456,0
TX7831,W69902,35.326775,0.009937,68,19,18,692,6406,8.998451,0,1,0.675,70,0.063,0
TX7832,W15577,38.02534,0.001915,594,7,19,1468,9615,14.591179,0,0,0.312,89,0.931,0
TX7833,W30002,26.159377,0.007136,236,15,4,8,9807,3.110797,0,0,0.478,25,0.35,0
TX7834,W60711,46.211961,0.001635,187,14,12,3261,7357,13.305712,0,0,0.467,177,0.743,0
TX7835,W49451,41.25212,0.005447,323,3,14,2083,8059,14.523523,0,0,0.124,120,0.963,1
TX7836,W59103,42.194404,0.000898,96,5,18,802,826,16.525647,0,0,0.621,20,0.909,0
TX7837,W38647,33.650782,0.007691,68,6,1,1162,5741,13.7568,0,0,0.264,144,0.683,1
TX7838,W44831,15.229693,0.005891,223,11,11,1704,96,20.63104,1,0,0.46,159,0.018,0
TX7839,W76830,1.782454,0.000953,251,19,19,1132,8591,16.043345,0,0,0.072,154,0.641,0
TX7840,W90632,46.782821,0.008501,477,2,1,3380,1262,23.114543,1,0,0.614,43,0.084,0
TX7841,W46833,29.306431,0.005515,61,12,1,140,6024,17.526093,0,0,0.84,65,0.427,0
TX7842,W34398,14.90785,0.009224,49,14,3,3433,7701,10.908394,0,0,0.57,107,0.914,0
TX7843,W71554,7.457606,0.009175,90,9,14,2203,7981,5.250018,0,0,0.597,167,0.119,0
TX7844,W60755,41.476329,0.009213,42,16,8,659,8921,0.272913,0,0,0.673,162,0.705,0
TX7845,W27706,41.826173,0.00087,186,17,15,313,5091,2.269167,0,0,0.196,148,0.284,0
TX7846,W32340,40.725584,0.001297,168,17,4,1242,1657,4.749997,0,0,0.069,5,0.162,0
TX7847,W74994,32.25449,0.009878,130,2,11,566,9000,5.418869,0,0,0.854,31,0.24,0
TX7848,W73884,18.301403,0.004927,211,10,8,1551,5470,18.553682,0,0,0.847,193,0.406,0
TX7849,W94361,15.20421,0.002458,271,11,7,1247,5471,9.657534,0,0,0.545,139,0.805,0
TX7850,W27482,0.42873,0.00772,358,3,2,3438,8959,8.120242,1,0,0.197,81,0.515,0
TX7851,W64225,41.680544,0.002716,415,2,8,1957,5131,1.318665,0,0,0.817,141,0.35,0
TX7852,W68849,4.372547,0.007299,126,4,19,2749,5242,13.471127,0,0,0.22,197,0.176,0
TX7853,W84854,31.538119,0.008389,512,8,9,402,382,15.326593,1,0,0.861,1,0.254,0
TX7854,W51256,25.204243,0.007864,473,19,16,2781,295,21.947657,0,0,0.424,150,0.946,0
TX7855,W91110,26.334941,0.002813,137,18,8,3884,55,12.576023,0,0,0.057,180,0.221,0
TX7856,W24650,46.335716,0.004076,383,1,8,3419,5964,0.202927,0,0,0.817,126,0.326,0
TX7857,W56118,1.581719,0.004191,322,2,11,3942,8835,1.641316,0,0,0.561,117,0.488,0
TX7858,W38930,38.669838,0.004964,581,8,7,2432,5547,6.782423,0,0,0.318,143,0.452,0
TX7859,W95707,2.603568,0.001757,129,10,2,852,80,3.488248,0,0,0.453,145,0.306,0
TX7860,W21801,1.908642,0.004579,455,19,5,2709,8832,19.266979,1,0,0.886,1,0.016,0
TX7861,W61360,21.491455,0.005157,212,7,18,3869,9705,2.705346,0,0,0.203,193,0.824,0
TX7862,W97908,3.154696,0.005364,304,17,11,3179,5371,4.027979,0,0,0.104,172,0.077,0
TX7863,W26559,39.457408,0.008217,493,3,17,783,2344,16.673016,0,0,0.785,116,0.79,0
TX7864,W42334,26.478625,0.005222,146,15,6,3414,3907,5.998313,0,0,0.622,179,0.307,1
TX7865,W23288,1.45291,0.002385,478,4,13,343,4835,24.227334,0,0,0.87,108,0.911,0
TX7866,W32398,2.025994,0.006665,573,17,7,3396,899,21.581061,0,0,0.313,108,0.497,0
TX7867,W86230,30.633814,0.007993,308,11,11,1787,3999,18.616059,0,0,0.561,183,0.012,0
TX7868,W22191,40.305785,0.003262,560,6,18,2904,1513,8.58498,0,0,0.042,175,0.518,1
TX7869,W28051,21.890539,0.006489,597,17,6,576,1821,1.428932,0,0,0.847,65,0.91,0
TX7870,W71715,27.729479,0.001555,34,10,12,782,7294,8.41666,0,0,0.191,179,0.039,1
TX7871,W20737,39.991673,0.003485,381,1,3,3749,2816,9.424479,0,0,0.115,137,0.458,0
TX7872,W75140,30.525698,0.009101,345,18,19,2551,9505,3.194546,0,1,0.485,15,0.7,0
TX7873,W35251,11.238787,0.009122,213,14,11,2614,2022,3.024814,0,0,0.745,179,0.066,1
TX7874,W60975,30.652988,0.005796,247,19,2,1339,3251,16.706027,0,1,0.21,106,0.234,0
TX7875,W15147,31.414345,0.007053,162,18,3,2688,5200,5.817737,0,1,0.233,149,0.035,1
TX7876,W60508,36.705615,0.008555,150,1,17,1211,4193,16.953488,0,0,0.316,106,0.557,0
TX7877,W62224,31.044089,0.00959,344,1,5,3797,30,13.712051,0,0,0.811,190,0.815,0
TX7878,W29643,48.462137,0.00495,96,9,2,2871,994,22.537582,0,0,0.747,15,0.357,0
TX7879,W48967,9.865218,0.00566,333,14,12,1451,5795,19.931275,0,0,0.27,186,0.111,0
TX7880,W50733,47.554583,0.004215,176,3,5,692,1287,3.792787,0,0,0.255,110,0.526,0
TX7881,W94003,26.917436,0.000813,35,12,13,3879,9056,15.257937,0,0,0.906,160,0.866,0
TX7882,W44808,33.598135,0.004286,276,17,7,3917,5186,16.331637,0,0,0.615,39,0.588,0
TX7883,W77288,4.97398,0.007927,99,17,11,659,6880,21.552742,1,0,0.225,152,0.218,1
TX7884,W68959,19.029416,0.008068,81,2,5,184,4949,16.027509,0,0,0.14,168,0.217,0
TX7885,W11849,38.469188,0.008935,155,6,18,2522,5905,3.526448,0,0,0.066,10,0.342,0
TX7886,W78178,35.345844,0.00061,146,1,6,1700,7438,6.468646,0,0,0.246,166,0.084,0
TX7887,W77136,2.007929,0.005319,235,12,3,1204,9250,15.943598,0,0,0.72,11,0.542,0
TX7888,W70740,27.330167,0.001164,132,4,6,1324,8788,22.79944,1,1,0.372,133,0.972,0
TX7889,W96322,4.414821,0.002087,501,16,16,1838,1941,22.289309,0,0,0.965,131,0.804,0
TX7890,W54565,49.792826,0.009012,284,11,3,2145,6832,8.986062,0,0,0.324,53,0.547,0
TX7891,W30183,44.864932,0.005018,545,10,18,1704,2362,20.768526,0,0,0.15,76,0.92,0
TX7892,W11132,1.055012,0.00761,534,8,4,336,5575,12.787085,0,0,0.177,175,0.577,0
TX7893,W48259,42.93262,0.000737,135,2,5,3253,9194,11.613926,0,0,0.488,65,0.799,0
TX7894,W73668,45.971561,0.004227,465,8,9,1465,157,8.77867,1,0,0.937,160,0.185,0
TX7895,W48563,17.678058,0.006775,273,1,4,403,2953,16.958288,0,0,0.9,119,0.193,0
TX7896,W20931,35.975363,0.001421,575,7,1,3534,1231,14.993944,0,0,0.183,55,0.867,0
TX7897,W83169,22.105745,0.003326,264,14,11,3884,7580,9.372849,0,0,0.754,174,0.231,1
TX7898,W60639,32.761969,0.000739,55,4,5,236,1190,19.073326,0,1,0.752,40,0.554,1
TX7899,W68901,17.01653,0.006548,137,17,10,606,7695,9.489844,0,0,0.165,87,0.213,0
TX7900,W11044,16.128639,0.009712,9,2,3,223,4601,14.613838,0,1,0.298,85,0.607,1
TX7901,W56691,21.22227,0.008288,506,2,15,916,544,9.815649,0,0,0.076,22,0.456,0
TX7902,W34363,7.279242,0.009749,188,8,14,3884,1576,2.930748,0,0,0.075,35,0.818,0
TX7903,W56694,41.557117,0.008471,413,7,5,623,9292,4.038247,0,0,0.442,192,0.77,1
TX7904,W11582,17.435546,0.008566,95,8,8,3335,5890,16.421904,0,0,0.484,76,0.236,0
TX7905,W89910,20.008078,0.005814,440,17,17,1834,5865,20.282472,0,0,0.033,17,0.512,0
TX7906,W76844,44.702837,0.005231,193,17,19,2110,8484,11.716889,0,1,0.966,6,0.981,1
TX7907,W31301,24.831694,0.004122,484,7,4,1253,1434,8.146424,1,0,0.486,167,0.523,1
TX7908,W84329,27.213151,0.008199,387,5,2,239,613,8.419072,0,0,0.788,67,0.439,0
TX7909,W11620,47.82495,0.001902,326,15,2,3842,2641,14.945206,0,0,0.635,109,0.044,0
TX7910,W72224,44.336432,0.000657,447,2,2,1750,7289,11.697559,1,0,0.619,73,0.579,0
TX7911,W66655,8.474166,0.009484,494,11,3,1613,7679,0.02846,1,0,0.303,198,0.944,0
TX7912,W47534,23.661278,0.000137,137,17,9,2606,8923,19.289085,0,0,0.887,166,0.907,0
TX7913,W49390,48.56484,0.009771,430,13,5,2804,6378,3.566525,0,0,0.3,170,0.711,0
TX7914,W81629,18.618943,0.007316,254,4,15,1574,8410,16.873504,0,0,0.952,24,0.339,0
TX7915,W65856,18.579284,0.003352,65,18,4,607,9678,8.611906,0,0,0.039,82,0.738,1
TX7916,W59252,9.752317,0.007008,566,14,3,2433,7507,14.454285,0,0,0.115,171,0.554,0
TX7917,W65809,5.717041,0.008197,426,19,9,943,1771,21.379383,0,0,0.727,103,0.554,0
TX7918,W32259,37.015499,0.002529,480,3,10,2411,5697,3.865272,1,0,0.609,126,0.819,0
TX7919,W30655,38.501753,0.007732,227,4,17,1165,8438,19.443104,1,1,0.717,83,0.237,0
TX7920,W43005,48.450679,0.008063,442,9,8,572,404,0.967328,0,0,0.642,68,0.581,0
TX7921,W41629,38.671137,0.002569,388,14,19,977,6113,23.035001,0,1,0.527,93,0.602,0
TX7922,W33610,12.168381,0.000515,323,17,5,960,2081,5.047647,0,0,0.031,155,0.926,0
TX7923,W67184,2.006789,0.002121,229,2,11,1476,9641,19.862398,0,0,0.809,166,0.024,0
TX7924,W31602,49.271884,0.002086,427,14,4,3127,8461,1.68984,0,0,0.51,179,0.479,0
TX7925,W95945,17.023194,0.000746,195,16,4,3179,9969,8.18294,0,0,0.106,112,0.263,1
TX7926,W21110,15.599265,0.007287,83,19,15,2335,6443,15.842349,0,0,0.192,103,0.837,0
TX7927,W16073,45.297855,0.003862,369,16,8,3425,8305,16.474029,0,0,0.662,91,0.302,0
TX7928,W90818,29.25541,0.008855,26,11,13,1934,3913,17.473252,0,0,0.077,59,0.28,1
TX7929,W20195,10.744344,0.002596,552,14,12,3285,5624,8.777968,1,1,0.869,25,0.676,0
TX7930,W11537,44.454923,0.004587,334,7,2,3670,5102,16.653546,0,0,0.791,128,0.283,0
TX7931,W27138,49.668049,0.006426,160,5,1,2949,9537,10.718251,0,0,0.306,10,0.403,0
TX7932,W54328,4.334841,0.008787,60,8,14,887,7716,14.152339,1,0,0.884,0,0.033,0
TX7933,W56202,43.112719,0.005294,252,17,8,694,206,13.68519,0,0,0.885,44,0.356,0
TX7934,W50164,19.526394,0.003798,265,14,16,181,1910,4.211815,0,0,0.838,13,0.703,0
TX7935,W99743,26.204098,0.008683,439,10,5,1189,9173,21.166491,0,0,0.308,84,0.552,0
TX7936,W64659,45.740884,0.003171,531,12,2,3168,9451,21.679857,1,0,0.656,192,0.142,0
TX7937,W96155,48.668986,0.000886,482,5,15,3513,2645,5.101097,0,0,0.451,141,0.82,0
TX7938,W59692,13.108933,0.004506,542,8,4,3075,9952,10.419172,1,0,0.539,137,0.335,0
TX7939,W34845,10.643326,0.007872,539,12,4,1513,40,11.627246,0,0,0.41,183,0.878,0
TX7940,W99846,4.026747,0.000405,385,4,10,3277,6540,13.727561,0,0,0.004,98,0.842,0
TX7941,W40562,28.090331,0.0059,107,13,18,2443,3677,0.566592,1,0,0.01,116,0.146,0
TX7942,W38036,0.681206,0.005985,33,17,7,3826,3969,18.97279,1,0,0.773,83,0.91,0
TX7943,W70752,20.595503,0.009293,487,5,5,298,7952,21.550338,0,0,0.946,130,0.076,0
TX7944,W84233,3.670127,0.002936,61,6,4,2743,3060,3.563425,0,0,0.23,88,0.414,0
TX7945,W93049,20.261884,0.00286,66,9,15,1190,2354,22.416758,1,0,0.544,49,0.168,0
TX7946,W78681,1.99757,0.004461,52,5,18,3736,9962,21.274296,0,0,0.306,23,0.118,0
TX7947,W37818,41.761028,0.003633,371,2,17,3977,6999,13.560996,0,0,0.478,50,0.114,0
TX7948,W40544,10.48774,0.00739,551,3,6,909,1008,6.875545,0,0,0.118,69,0.0,0
TX7949,W72532,16.416107,0.006453,562,11,1,1366,4028,5.195167,0,0,0.725,187,0.792,0
TX7950,W88636,43.50253,0.007613,549,10,3,3474,7301,12.233245,1,0,0.516,65,0.262,0
TX7951,W67705,37.313557,0.008218,331,3,9,1802,3989,12.685032,0,0,0.309,93,0.009,0
TX7952,W30104,10.952699,0.009238,270,9,5,2188,1618,16.30019,0,0,0.664,115,0.222,0
TX7953,W79603,3.595899,0.004366,180,8,6,1268,8341,20.04292,0,0,0.511,3,0.056,0
TX7954,W69025,35.783973,0.009849,48,16,13,2014,2119,23.363152,0,0,0.404,83,0.045,0
TX7955,W42317,19.535737,0.002235,223,2,3,3375,2369,19.90906,0,0,0.533,113,0.794,0
TX7956,W41416,38.304234,0.007172,130,10,3,2798,5723,22.727043,0,0,0.954,145,0.013,0
TX7957,W52012,22.265293,0.005387,383,14,5,1235,2492,12.489219,0,1,0.069,68,0.865,0
TX7958,W78045,17.300775,0.008187,323,5,12,3411,7993,0.981726,0,0,0.924,142,0.202,0
TX7959,W31400,22.560819,0.00482,309,1,18,1653,5480,1.305236,0,0,0.126,33,0.953,0
TX7960,W58270,37.428201,0.007861,204,13,7,10,458,6.719503,0,0,0.206,39,0.758,0
TX7961,W82069,45.111112,0.009309,89,4,12,2945,1876,15.353516,1,0,0.979,165,0.245,0
TX7962,W59833,2.48931,0.00735,45,9,2,953,8880,8.387252,0,0,0.81,146,0.293,0
TX7963,W73644,26.206053,0.007783,555,16,16,3572,6117,4.161931,1,0,0.352,123,0.273,0
TX7964,W90206,1.642739,0.000765,367,19,2,71,4889,21.263872,0,0,0.405,106,0.22,0
TX7965,W79468,23.421009,0.002129,273,14,8,3191,1220,24.625019,1,0,0.299,63,0.246,0
TX7966,W69473,44.264256,0.009746,366,8,1,3703,7328,0.425872,0,1,0.225,67,0.601,1
TX7967,W55809,18.080152,0.006963,371,10,14,2955,4188,2.244708,0,0,0.061,20,0.655,0
TX7968,W48328,46.622589,0.005658,185,1,10,3509,7848,12.488475,0,0,0.034,30,0.211,0
TX7969,W46784,31.530793,0.003733,235,5,13,2175,6289,8.448305,0,0,0.502,181,0.848,0
TX7970,W33723,46.707833,0.000539,74,15,10,2308,1095,19.555959,0,0,0.53,115,0.768,0
TX7971,W70646,37.858574,0.003754,592,8,13,228,7867,16.361012,1,0,0.762,135,0.489,0
TX7972,W76255,5.172655,0.005039,493,10,13,2493,2715,1.722074,0,0,0.095,81,0.148,0
TX7973,W10074,11.558337,0.002193,238,6,1,2005,7567,13.626631,0,0,0.515,115,0.399,0
TX7974,W36498,19.709129,0.001814,433,15,5,3670,3774,8.419948,0,0,0.924,120,0.384,1
TX7975,W75522,8.506174,0.005133,298,15,16,778,8966,24.128164,0,0,0.853,145,0.901,0
TX7976,W30541,24.746085,0.0059,352,10,6,1239,7146,11.887223,0,0,0.535,122,0.863,0
TX7977,W55929,23.568936,0.002475,103,19,4,1413,9319,23.192316,0,0,0.134,57,0.036,0
TX7978,W36028,47.813004,0.005915,365,4,10,1981,4376,0.764063,0,0,0.156,193,0.005,0
TX7979,W39545,21.68696,0.009013,362,6,11,2288,6277,2.590834,1,0,0.477,137,0.773,0
TX7980,W89569,39.281555,0.004784,134,15,2,380,6230,9.662863,1,0,0.617,176,0.112,0
TX7981,W41673,47.095585,0.008588,523,6,9,2380,1205,22.175048,0,0,0.979,112,0.201,0
TX7982,W40974,43.849565,0.00928,387,18,14,3833,1530,13.619656,0,0,0.831,44,0.946,0
TX7983,W68899,10.434173,0.001015,566,11,2,926,8802,20.605272,0,0,0.414,191,0.361,1
TX7984,W33097,24.801999,0.001049,68,12,5,3641,4574,7.095406,0,0,0.35,103,0.839,0
TX7985,W74824,17.387641,0.004813,400,8,12,2465,1747,2.796243,0,0,0.013,13,0.165,0
TX7986,W33525,19.993535,0.005922,185,14,1,165,466,6.15851,0,0,0.008,122,0.68,0
TX7987,W67804,18.040981,0.004316,591,4,19,2898,2433,16.136132,0,0,0.474,194,0.627,0
TX7988,W25043,41.318134,0.003332,193,18,12,3268,7849,21.786713,1,0,0.069,43,0.735,1
TX7989,W51846,22.607501,0.006446,187,6,12,2011,3194,11.380433,0,0,0.156,192,0.292,0
TX7990,W87261,26.185193,0.000121,496,6,5,239,9525,4.848452,0,0,0.98,78,0.137,0
TX7991,W60227,49.122385,0.009684,584,19,2,2327,7376,15.943925,0,1,0.717,172,0.076,1
TX7992,W63028,2.999904,0.002398,174,2,14,2118,9342,4.93138,0,0,0.452,126,0.681,0
TX7993,W47383,24.398394,0.009179,326,4,17,1799,1960,14.26149,1,1,0.858,163,0.663,0
TX7994,W39483,38.703311,0.001179,176,5,15,19,5182,2.56627,1,0,0.177,166,0.018,0
TX7995,W17265,7.558947,0.002457,288,15,17,2286,5468,20.280265,1,0,0.389,73,0.599,0
TX7996,W32763,30.576968,0.002425,370,3,2,911,3595,20.131115,1,1,0.295,123,0.145,0
TX7997,W85652,11.974,0.009962,115,16,8,3445,240,13.535975,0,0,0.995,56,0.04,0
TX7998,W25733,43.370338,0.000146,82,13,10,3312,820,0.964183,0,0,0.901,30,0.518,0
TX7999,W47420,16.355656,0.006432,257,12,3,3414,4951,7.011834,0,0,0.526,24,0.226,0
TX8000,W19247,16.453812,0.00871,240,9,11,3488,8240,3.465738,0,0,0.424,148,0.538,1
TX8001,W33840,29.910096,0.006756,97,11,9,3407,813,13.091161,0,0,0.998,109,0.717,0
TX8002,W75149,9.178962,0.003691,38,8,15,3387,4583,2.55234,0,0,0.206,7,0.926,0
TX8003,W31058,14.245147,0.009587,485,7,11,2118,3008,21.744465,0,0,0.408,135,0.342,0
TX8004,W44929,20.832176,0.008946,408,4,3,198,1614,21.255606,0,0,0.712,145,0.423,0
